id,year,team,lg,g,ab,r,h,hr,sb,bb,so,avg
player01779,1999,ATL,NL,41,300,12,40,46,79,68,102,0.133
player01780,1989,LAD,NL,105,569,69,109,59,12,50,157,0.192
player01781,1986,BOS,NL,7,28,10,15,30,73,75,63,0.536
player01782,1986,BOS,AL,57,376,119,160,2,66,19,20,0.426
player01783,2004,NYY,NL,16,312,55,171,52,76,79,139,0.548
player01784,2001,NYY,NL,59,32,144,58,3,29,66,142,1.812
player01785,1999,LAD,AL,137,453,8,193,31,68,18,104,0.426
player01786,2001,HOU,NL,34,500,122,77,46,19,90,65,0.154
player01787,1990,NYY,NL,46,271,121,27,50,12,55,55,0.1
player01788,1994,BOS,AL,43,500,82,106,12,22,80,40,0.212
player01789,1987,LAD,AL,47,592,78,96,17,50,22,147,0.162
player01790,2003,LAD,NL,134,81,18,175,9,42,10,155,2.16
player01791,1991,LAD,NL,112,145,96,87,16,10,35,79,0.6
player01792,1994,ATL,AL,123,568,3,155,23,71,51,188,0.273
player01793,1986,HOU,NL,61,283,46,154,18,30,84,65,0.544
player01794,1994,HOU,NL,132,135,98,12,51,75,60,24,0.089
player01795,2001,NYY,AL,133,171,132,185,32,73,58,94,1.082
player01796,1998,HOU,AL,70,558,123,1,5,20,84,19,0.002
player01797,1994,CHC,AL,60,9,32,123,42,33,45,1,13.667
player01798,1998,BOS,NL,88,296,47,92,53,1,30,179,0.311
player01799,1994,NYY,AL,92,329,125,144,51,18,61,100,0.438
player01800,1996,HOU,NL,77,432,111,145,33,25,0,101,0.336
player01801,1989,BOS,AL,106,447,78,187,39,75,33,39,0.418
player01802,1987,NYY,AL,82,14,100,141,48,53,52,139,10.071
player01803,1991,CHC,NL,7,215,46,89,51,31,84,199,0.414
player01804,1999,BOS,AL,31,252,136,195,58,16,78,87,0.774
player01805,1989,CHC,NL,85,329,104,5,56,6,25,69,0.015
player01806,1991,BOS,NL,48,563,46,143,35,16,68,95,0.254
player01807,2004,ATL,NL,42,429,87,84,47,20,44,44,0.196
player01808,1991,ATL,NL,90,58,81,170,18,2,50,140,2.931
player01809,1987,BOS,NL,30,175,16,174,35,60,36,164,0.994
player01810,2003,BOS,AL,117,373,128,199,0,50,73,57,0.534
player01811,1998,CHC,AL,126,294,54,134,42,60,47,76,0.456
player01812,1994,HOU,NL,51,553,10,174,12,1,84,16,0.315
player01813,2004,LAD,NL,51,306,32,70,24,35,6,26,0.229
player01814,1998,BOS,NL,120,347,63,74,11,67,92,17,0.213
player01815,1996,NYY,NL,109,360,57,42,28,7,9,20,0.117
player01816,1986,NYY,AL,158,65,107,95,26,76,11,13,1.462
player01817,1992,NYY,AL,147,569,147,82,25,13,93,99,0.144
player01818,2000,ATL,AL,50,515,17,190,7,50,66,135,0.369
player01819,1986,HOU,AL,83,234,77,50,23,40,9,186,0.214
player01820,1997,CHC,AL,86,432,122,84,19,6,64,187,0.194
player01821,1992,HOU,AL,132,386,42,2,46,78,20,126,0.005
player01822,2000,ATL,NL,12,31,147,104,19,39,0,63,3.355
player01823,2004,HOU,AL,143,573,56,173,0,4,86,120,0.302
player01824,1986,HOU,AL,143,225,17,94,23,77,89,81,0.418
player01825,2002,NYY,NL,138,143,144,165,41,12,83,38,1.154
player01826,2002,BOS,NL,118,451,59,102,56,60,77,116,0.226
player01827,1988,NYY,NL,61,17,88,128,23,59,15,11,7.529
player01828,1997,HOU,NL,147,389,4,84,22,23,16,69,0.216
player01829,1991,BOS,NL,57,361,133,13,57,68,12,126,0.036
player01830,1996,CHC,AL,9,320,117,37,33,49,20,54,0.116
player01831,1988,LAD,NL,29,591,99,35,8,26,24,24,0.059
player01832,1993,BOS,NL,7,292,14,191,31,71,56,108,0.654
player01833,1999,ATL,NL,105,72,38,124,41,24,29,162,1.722
player01834,1999,NYY,AL,145,99,87,93,59,73,5,41,0.939
player01835,1995,NYY,NL,79,481,148,124,2,13,16,127,0.258
player01836,1987,HOU,NL,144,255,12,36,37,65,85,147,0.141
player01837,1999,HOU,AL,106,314,28,125,32,34,87,186,0.398
player01838,1994,HOU,NL,83,161,97,85,12,40,43,175,0.528
player01839,1988,HOU,AL,89,292,4,187,37,73,68,102,0.64
player01840,1993,NYY,AL,76,161,20,158,8,30,55,2,0.981
player01841,2001,BOS,NL,10,308,136,45,0,51,87,196,0.146
player01842,1987,CHC,AL,152,573,66,130,12,42,79,143,0.227
player01843,1991,BOS,NL,50,142,112,51,36,20,34,103,0.359
player01844,1997,ATL,NL,126,222,49,81,20,26,41,186,0.365
player01845,1990,NYY,NL,43,306,16,95,10,45,50,20,0.31
player01846,1987,BOS,AL,54,13,52,139,36,29,96,95,10.692
player01847,2001,NYY,AL,43,570,121,147,12,45,63,14,0.258
player01848,1990,ATL,AL,37,179,74,150,54,42,17,37,0.838
player01849,2000,LAD,AL,128,512,0,28,33,60,22,45,0.055
player01850,1997,LAD,AL,129,226,142,15,0,1,22,41,0.066
player01851,1989,LAD,NL,93,458,1,99,52,12,44,42,0.216
player01852,2000,NYY,NL,16,144,11,159,4,54,73,164,1.104
player01853,1996,BOS,NL,37,482,41,55,39,32,15,59,0.114
player01854,2001,NYY,AL,135,558,1,0,18,34,93,62,0.0
player01855,1991,CHC,AL,40,432,16,168,20,4,95,54,0.389
player01856,1999,BOS,AL,64,241,40,100,31,56,9,58,0.415
player01857,2003,ATL,NL,114,276,83,90,58,47,76,165,0.326
player01858,1997,HOU,NL,22,187,107,81,4,36,71,109,0.433
player01859,1996,LAD,AL,43,99,64,195,3,40,78,62,1.97
player01860,1998,BOS,NL,62,521,119,28,51,31,17,111,0.054
player01861,1996,BOS,AL,155,83,14,71,33,69,47,143,0.855
player01862,2001,LAD,NL,29,52,108,87,1,15,23,175,1.673
player01863,2000,ATL,AL,16,126,97,137,58,3,21,131,1.087
player01864,2000,NYY,AL,139,285,64,194,3,44,39,57,0.681
player01865,1989,NYY,NL,21,54,8,51,22,8,84,108,0.944
player01866,1996,HOU,NL,137,576,88,66,14,50,86,26,0.115
player01867,2004,BOS,AL,27,20,123,22,34,26,96,26,1.1
player01868,2000,LAD,NL,127,299,77,154,43,43,9,180,0.515
player01869,1989,CHC,NL,86,358,146,41,53,9,94,127,0.115
player01870,1998,ATL,NL,107,142,104,23,36,63,92,91,0.162
player01871,2004,NYY,AL,151,1,30,62,1,44,24,153,62.0
player01872,1987,ATL,NL,51,356,99,106,28,17,63,156,0.298
player01873,1999,ATL,NL,80,451,7,7,13,74,3,38,0.016
player01874,1989,HOU,NL,131,46,111,135,21,69,17,25,2.935
player01875,2001,ATL,NL,144,426,31,174,22,17,84,111,0.408
player01876,2005,LAD,AL,136,538,46,16,50,74,92,138,0.03
player01877,1999,HOU,AL,90,547,7,32,23,65,72,63,0.059
player01878,2000,LAD,AL,48,487,3,127,19,50,77,124,0.261
player01879,1988,HOU,NL,54,562,35,9,29,46,17,135,0.016
player01880,1993,LAD,AL,103,341,25,111,18,14,18,12,0.326
player01881,2001,HOU,NL,36,528,32,138,2,1,8,114,0.261
player01882,1995,HOU,AL,6,278,136,50,51,7,81,116,0.18
player01883,1989,BOS,AL,12,171,46,113,33,14,33,110,0.661
player01884,2003,LAD,NL,103,301,144,71,11,73,9,177,0.236
player01885,1987,BOS,NL,65,395,14,156,33,19,36,0,0.395
player01886,2002,HOU,NL,89,565,53,83,4,5,11,192,0.147
player01887,1998,NYY,AL,91,524,140,33,58,46,31,42,0.063
player01888,1989,HOU,NL,87,326,43,103,46,20,28,101,0.316
player01889,1996,NYY,NL,21,449,2,117,6,3,69,135,0.261
player01890,1992,NYY,NL,88,61,55,138,44,74,0,160,2.262
player01891,1997,NYY,AL,13,200,53,135,14,20,18,183,0.675
player01892,1995,NYY,NL,120,69,139,0,57,4,9,146,0.0
player01893,1992,LAD,AL,143,496,92,26,52,76,0,91,0.052
player01894,1998,CHC,AL,129,207,127,114,24,5,93,94,0.551
player01895,1992,LAD,NL,51,464,64,176,17,5,68,148,0.379
player01896,2002,CHC,NL,42,477,95,19,23,64,35,21,0.04
player01897,1995,LAD,NL,62,455,36,116,23,31,80,118,0.255
player01898,1995,NYY,NL,95,130,147,46,30,59,64,21,0.354
player01899,1989,ATL,AL,160,472,36,21,38,33,56,178,0.044
player01900,2005,HOU,NL,100,276,24,21,9,36,11,48,0.076
player01901,1989,CHC,NL,61,53,49,194,3,27,13,7,3.66
player01902,1992,ATL,AL,93,389,108,125,6,69,33,67,0.321
player01903,1986,NYY,AL,152,214,48,78,53,10,80,134,0.364
player01904,1997,CHC,NL,155,10,7,76,25,58,52,79,7.6
player01905,1998,ATL,NL,21,453,93,78,54,60,72,60,0.172
player01906,1995,LAD,NL,18,410,120,55,4,73,4,94,0.134
player01907,2000,NYY,NL,55,583,90,21,29,57,8,114,0.036
player01908,1998,LAD,NL,68,108,113,111,2,3,29,85,1.028
player01909,1994,LAD,AL,47,26,12,171,55,5,40,141,6.577
player01910,1994,NYY,AL,54,415,20,80,54,31,98,197,0.193
player01911,2000,CHC,AL,18,348,72,127,7,59,17,126,0.365
player01912,1995,HOU,NL,128,288,32,188,50,38,43,111,0.653
player01913,1995,BOS,NL,49,516,0,121,19,40,84,183,0.234
player01914,1993,BOS,NL,94,485,71,172,31,55,2,37,0.355
player01915,2001,HOU,NL,57,264,2,168,16,27,13,158,0.636
player01916,2002,NYY,AL,6,224,141,49,47,54,10,149,0.219
player01917,1990,BOS,AL,78,349,141,73,37,32,88,177,0.209
player01918,1989,HOU,NL,20,88,121,170,44,24,36,81,1.932
player01919,2003,ATL,NL,50,102,32,116,38,22,9,0,1.137
player01920,2004,HOU,NL,9,329,3,145,23,24,84,41,0.441
player01921,1989,CHC,AL,142,124,37,168,56,22,15,173,1.355
player01922,1992,HOU,AL,120,303,46,106,24,33,37,64,0.35
player01923,1995,LAD,NL,151,82,140,90,49,27,31,119,1.098
player01924,2003,LAD,NL,48,266,118,7,53,41,3,26,0.026
player01925,2004,NYY,AL,80,400,116,120,39,42,0,77,0.3
player01926,1989,LAD,NL,56,385,24,17,10,16,51,176,0.044
player01927,1995,ATL,AL,121,360,101,109,25,30,50,58,0.303
player01928,1986,HOU,NL,40,56,42,93,8,16,73,1,1.661
player01929,2003,ATL,AL,97,376,34,186,3,17,71,18,0.495
player01930,1990,NYY,NL,86,186,92,152,23,51,31,138,0.817
player01931,2000,LAD,AL,43,478,49,50,11,72,54,116,0.105
player01932,2002,BOS,AL,122,336,77,128,38,63,51,159,0.381
player01933,1988,HOU,NL,159,93,33,101,40,55,66,177,1.086
player01934,1997,BOS,AL,70,486,91,176,31,47,47,66,0.362
player01935,1987,CHC,NL,100,397,93,140,40,45,52,156,0.353
player01936,1986,NYY,AL,131,520,65,88,48,38,30,55,0.169
player01937,2002,CHC,NL,132,520,84,63,43,13,86,146,0.121
player01938,2001,BOS,NL,155,112,33,7,6,33,36,58,0.062
player01939,1990,BOS,AL,89,121,75,187,47,11,71,30,1.545
player01940,2000,BOS,NL,27,385,126,146,22,8,45,128,0.379
player01941,1988,CHC,NL,105,341,124,61,15,3,41,178,0.179
player01942,1992,NYY,NL,100,462,94,167,3,7,63,53,0.361
player01943,1996,HOU,NL,60,381,111,117,49,0,92,177,0.307
player01944,1995,HOU,AL,36,155,78,52,59,75,59,195,0.335
player01945,1994,ATL,AL,118,127,9,112,1,9,47,70,0.882
player01946,1999,ATL,NL,61,42,35,104,52,17,32,101,2.476
player01947,1998,BOS,AL,7,574,136,113,32,68,88,23,0.197
player01948,1987,NYY,NL,158,380,85,104,53,55,47,151,0.274
player01949,1988,NYY,NL,50,274,52,116,44,30,1,10,0.423
player01950,1992,LAD,NL,116,388,60,2,45,21,4,158,0.005
player01951,2003,LAD,AL,128,22,51,121,55,35,13,173,5.5
player01952,1988,CHC,NL,5,383,95,28,45,47,34,69,0.073
player01953,1995,LAD,NL,70,128,74,79,14,73,13,121,0.617
player01954,1992,HOU,AL,32,410,130,134,59,66,18,181,0.327
player01955,1994,HOU,NL,79,280,140,61,45,78,79,12,0.218
player01956,2002,CHC,AL,115,181,107,180,18,77,81,64,0.994
player01957,1996,ATL,AL,77,227,140,84,58,61,1,80,0.37
player01958,1992,BOS,AL,74,80,119,170,27,67,66,153,2.125
player01959,1999,NYY,NL,57,587,120,13,26,9,70,29,0.022
player01960,2004,ATL,NL,11,280,60,166,23,4,11,187,0.593
player01961,1989,HOU,NL,104,173,23,23,54,56,51,147,0.133
player01962,1991,ATL,NL,130,358,147,32,54,28,79,99,0.089
player01963,1995,CHC,NL,118,570,73,115,21,69,17,141,0.202
player01964,1992,BOS,NL,120,374,96,85,36,46,34,188,0.227
player01965,1998,HOU,NL,49,54,34,61,57,77,55,164,1.13
player01966,1999,CHC,NL,38,330,77,61,50,16,31,94,0.185
player01967,1989,ATL,NL,16,386,79,113,28,60,73,24,0.293
player01968,1993,NYY,NL,120,147,29,111,55,32,32,42,0.755
player01969,1990,LAD,NL,88,342,82,182,30,55,15,76,0.532
player01970,1986,CHC,NL,119,196,40,13,41,47,86,95,0.066
player01971,1989,HOU,AL,78,123,101,95,37,35,29,197,0.772
player01972,1988,ATL,AL,27,332,7,61,34,10,45,82,0.184
player01973,1994,LAD,NL,74,483,83,25,50,58,71,126,0.052
player01974,1993,LAD,NL,123,453,130,4,21,4,64,172,0.009
player01975,1986,ATL,AL,156,348,64,174,38,1,72,77,0.5
player01976,1991,BOS,AL,45,452,84,28,44,78,96,164,0.062
player01977,1994,ATL,NL,161,78,120,148,36,76,79,43,1.897
player01978,1992,HOU,NL,128,7,113,152,19,33,3,146,21.714
player01979,1989,NYY,NL,60,372,129,180,16,42,6,86,0.484
player01980,1998,HOU,NL,126,566,143,79,22,66,93,25,0.14
player01981,2002,LAD,NL,35,548,136,83,19,35,66,71,0.151
player01982,1987,NYY,AL,41,456,95,74,53,37,53,177,0.162
player01983,1990,CHC,NL,133,269,110,55,35,11,70,129,0.204
player01984,1997,LAD,AL,5,431,38,115,18,18,89,9,0.267
player01985,1993,BOS,AL,150,225,118,188,3,18,23,120,0.836
player01986,1991,ATL,NL,34,322,93,31,59,74,79,33,0.096
player01987,1993,CHC,NL,145,419,137,135,22,6,33,69,0.322
player01988,2003,HOU,AL,51,334,62,199,10,0,61,156,0.596
player01989,1988,NYY,NL,137,121,94,129,0,51,71,46,1.066
player01990,1997,CHC,AL,125,475,107,154,2,48,56,145,0.324
player01991,1988,BOS,AL,143,236,25,35,47,23,30,69,0.148
player01992,1991,ATL,NL,109,381,129,98,18,58,84,80,0.257
player01993,1987,CHC,NL,157,403,28,150,6,73,10,77,0.372
player01994,1997,HOU,NL,153,388,107,40,47,13,29,119,0.103
player01995,1987,NYY,AL,85,446,20,111,46,37,93,23,0.249
player01996,1991,CHC,AL,28,192,26,140,36,15,10,125,0.729
player01997,2002,ATL,AL,151,460,33,108,16,5,51,81,0.235
player01998,1988,HOU,NL,103,109,22,133,43,24,75,147,1.22
player01999,1987,CHC,AL,100,213,77,186,9,50,89,74,0.873
player02000,2005,NYY,NL,3,462,68,147,35,74,61,119,0.318
player02001,1993,ATL,NL,33,584,116,89,37,50,27,31,0.152
player02002,1997,BOS,AL,69,514,72,99,36,46,72,153,0.193
player02003,1989,BOS,NL,90,1,44,18,40,50,73,125,18.0
player02004,1990,LAD,AL,17,395,62,85,42,69,14,170,0.215
player02005,1998,CHC,NL,81,343,7,139,6,31,31,191,0.405
player02006,2000,NYY,NL,111,209,134,2,8,44,75,2,0.01
player02007,2001,CHC,AL,67,57,29,116,28,55,16,93,2.035
player02008,1995,ATL,NL,67,483,11,132,56,68,46,27,0.273
player02009,2001,LAD,AL,34,112,19,68,21,52,72,134,0.607
player02010,1997,NYY,NL,8,484,119,170,36,38,81,39,0.351
player02011,2002,CHC,AL,45,70,11,52,56,14,57,77,0.743
player02012,2001,NYY,AL,60,482,83,166,29,42,92,195,0.344
player02013,1997,ATL,NL,70,44,21,6,32,41,70,30,0.136
player02014,1993,LAD,NL,101,541,44,121,46,60,24,125,0.224
player02015,2005,NYY,AL,109,203,25,34,48,63,12,155,0.167
player02016,1988,ATL,AL,150,475,108,101,21,8,11,36,0.213
player02017,2001,BOS,AL,161,239,110,180,41,68,44,74,0.753
player02018,1998,NYY,AL,112,571,106,16,15,48,34,124,0.028
player02019,2004,LAD,NL,52,442,27,198,55,8,85,81,0.448
player02020,1993,HOU,NL,119,246,72,19,2,0,78,125,0.077
player02021,1990,HOU,NL,74,453,1,33,45,58,6,6,0.073
player02022,2005,NYY,NL,66,153,105,125,9,36,69,47,0.817
player02023,1993,NYY,NL,149,591,27,29,39,51,44,168,0.049
player02024,1997,ATL,AL,152,549,76,113,16,63,61,42,0.206
player02025,1986,CHC,AL,121,465,141,39,55,25,48,70,0.084
player02026,2005,HOU,NL,13,224,106,140,10,50,69,58,0.625
player02027,1991,CHC,NL,64,241,124,178,27,55,82,164,0.739
player02028,2003,HOU,AL,5,557,77,133,16,22,96,93,0.239
player02029,1993,NYY,NL,146,553,66,55,32,78,4,106,0.099
player02030,1992,LAD,NL,116,456,147,118,50,76,46,131,0.259
player02031,1986,LAD,AL,37,491,34,114,43,71,96,44,0.232
player02032,2001,HOU,NL,54,452,19,90,29,15,20,162,0.199
player02033,1997,HOU,NL,32,534,112,124,22,60,78,19,0.232
player02034,1991,ATL,NL,28,498,55,17,37,25,26,30,0.034
player02035,2005,NYY,NL,86,192,107,87,5,52,93,0,0.453
player02036,1987,NYY,AL,45,153,2,102,48,29,4,173,0.667
player02037,1999,CHC,NL,28,465,67,25,16,51,22,198,0.054
player02038,1989,ATL,NL,65,566,138,161,12,17,45,55,0.284
player02039,1986,BOS,AL,70,14,61,148,41,38,40,180,10.571
player02040,2003,LAD,AL,42,449,104,27,18,44,84,78,0.06
player02041,1998,LAD,AL,161,78,60,4,17,37,64,115,0.051
player02042,1987,NYY,NL,16,10,120,105,32,35,72,45,10.5
player02043,1994,ATL,AL,141,569,28,81,1,36,54,136,0.142
player02044,1987,BOS,AL,149,238,83,7,43,5,97,84,0.029
player02045,1994,LAD,NL,59,196,87,111,24,1,95,54,0.566
player02046,1986,ATL,AL,47,160,86,161,22,20,47,198,1.006
player02047,1996,BOS,NL,110,498,21,54,10,3,69,68,0.108
player02048,1988,HOU,NL,126,171,40,21,4,8,86,39,0.123
player02049,2005,NYY,NL,43,134,109,86,40,19,38,48,0.642
player02050,1989,CHC,AL,155,225,62,72,15,62,79,26,0.32
player02051,2003,LAD,NL,109,268,124,52,10,48,16,1,0.194
player02052,1991,LAD,AL,114,31,111,54,3,13,13,142,1.742
player02053,1988,BOS,AL,3,294,104,154,28,27,14,186,0.524
player02054,1996,CHC,NL,76,589,134,122,8,52,41,131,0.207
player02055,2000,HOU,NL,7,318,107,77,17,5,67,190,0.242
player02056,1990,ATL,AL,20,531,100,115,17,66,41,84,0.217
player02057,2005,NYY,NL,79,527,28,83,56,29,89,110,0.157
player02058,1995,ATL,AL,65,157,66,153,37,37,69,18,0.975
player02059,1997,BOS,AL,115,104,102,40,26,75,89,30,0.385
player02060,2000,LAD,AL,142,356,79,198,5,27,95,85,0.556
player02061,2002,HOU,AL,98,585,149,72,35,55,18,53,0.123
player02062,1995,LAD,AL,49,583,84,70,26,50,49,11,0.12
player02063,1991,ATL,AL,74,333,85,195,10,9,37,110,0.586
player02064,2003,HOU,NL,37,361,136,190,57,9,22,53,0.526
player02065,1998,NYY,AL,134,48,86,74,37,65,9,34,1.542
player02066,1988,BOS,AL,6,375,127,195,8,56,45,77,0.52
player02067,1995,NYY,NL,28,489,113,182,12,35,60,180,0.372
player02068,1999,BOS,NL,102,132,35,176,17,44,13,191,1.333
player02069,1991,NYY,AL,121,298,4,80,46,30,73,15,0.268
player02070,1988,ATL,AL,141,558,3,103,17,21,92,60,0.185
player02071,2001,CHC,AL,13,196,23,133,0,60,8,31,0.679
player02072,1992,HOU,NL,123,18,106,180,28,15,21,117,10.0
player02073,2005,BOS,AL,10,372,13,139,55,4,67,135,0.374
player02074,1999,ATL,AL,80,153,11,0,22,44,88,163,0.0
player02075,1994,LAD,NL,99,193,81,28,36,79,16,8,0.145
player02076,2000,LAD,NL,151,397,43,89,31,69,49,182,0.224
player02077,1988,NYY,NL,37,435,136,71,53,15,33,63,0.163
player02078,1987,LAD,AL,121,387,65,50,26,1,39,90,0.129
player02079,1987,CHC,NL,8,334,95,185,17,28,68,50,0.554
player02080,1988,BOS,AL,86,405,76,29,47,43,80,84,0.072
player02081,2003,NYY,NL,5,367,56,63,55,24,13,30,0.172
player02082,1999,BOS,NL,122,489,129,121,46,43,8,112,0.247
player02083,2005,BOS,AL,27,561,124,178,15,66,24,88,0.317
player02084,2003,ATL,AL,124,447,111,131,58,4,91,6,0.293
player02085,1995,LAD,NL,147,508,101,87,37,23,64,76,0.171
player02086,1987,HOU,AL,43,527,82,199,52,41,69,1,0.378
player02087,1986,BOS,AL,35,99,145,94,24,12,3,98,0.949
player02088,1989,CHC,NL,55,496,107,81,58,11,17,54,0.163
player02089,1999,CHC,AL,61,492,65,188,47,26,98,136,0.382
player02090,1986,HOU,AL,47,438,63,161,0,76,15,11,0.368
player02091,1999,LAD,NL,102,277,52,58,42,41,68,180,0.209
player02092,2001,LAD,AL,77,377,117,32,0,71,3,122,0.085
player02093,1999,NYY,AL,56,287,28,39,32,10,61,74,0.136
player02094,2005,NYY,AL,82,427,121,72,9,19,74,143,0.169
player02095,1988,NYY,NL,146,592,110,83,5,63,79,193,0.14
player02096,1988,LAD,AL,53,328,71,39,40,8,22,164,0.119
player02097,1994,BOS,AL,89,32,13,174,44,44,50,133,5.438
player02098,1991,ATL,AL,85,119,67,173,23,12,67,176,1.454
player02099,1998,HOU,AL,139,96,42,1,5,48,20,10,0.01
player02100,1987,HOU,AL,112,385,112,106,8,59,97,15,0.275
player02101,1993,HOU,NL,129,13,28,166,32,22,89,70,12.769
player02102,1987,NYY,AL,96,316,56,20,14,34,26,98,0.063
player02103,1989,ATL,NL,8,320,117,93,37,43,11,149,0.291
player02104,2000,CHC,AL,147,85,32,41,35,27,19,59,0.482
player02105,1989,LAD,NL,16,541,20,45,7,9,44,135,0.083
player02106,1998,CHC,AL,66,282,112,114,49,63,99,5,0.404
player02107,1997,NYY,NL,12,63,128,114,25,3,44,34,1.81
player02108,1998,BOS,AL,93,79,1,16,6,32,36,147,0.203
player02109,1999,NYY,AL,74,393,63,32,9,73,39,60,0.081
player02110,2005,ATL,AL,86,349,125,74,17,59,87,163,0.212
player02111,2003,NYY,AL,98,210,117,41,25,25,18,45,0.195
player02112,1991,HOU,NL,21,402,73,7,3,58,17,138,0.017
player02113,1996,BOS,AL,37,370,73,131,40,17,5,78,0.354
player02114,1987,BOS,AL,5,98,128,105,42,77,14,18,1.071
player02115,2004,LAD,AL,160,266,140,138,7,23,88,35,0.519
player02116,2004,LAD,AL,67,51,42,148,24,54,49,142,2.902
player02117,1990,HOU,NL,10,121,40,131,17,41,63,65,1.083
player02118,2004,BOS,AL,88,31,88,12,46,51,97,133,0.387
player02119,1987,HOU,AL,84,335,76,30,4,62,32,173,0.09
player02120,1995,BOS,AL,62,467,141,180,3,71,26,139,0.385
player02121,1987,ATL,AL,37,291,40,131,42,36,72,41,0.45
player02122,1996,NYY,NL,49,430,5,15,7,55,96,12,0.035
player02123,2003,LAD,AL,24,599,45,114,1,34,58,170,0.19
player02124,2000,ATL,NL,82,170,128,103,2,25,16,52,0.606
player02125,1994,NYY,AL,154,367,28,48,51,38,99,21,0.131
player02126,2004,LAD,NL,106,307,122,41,29,71,66,75,0.134
player02127,1994,HOU,NL,55,67,86,85,6,33,93,163,1.269
player02128,1988,ATL,AL,7,132,130,55,49,41,39,133,0.417
player02129,1994,CHC,AL,130,82,59,79,43,31,15,5,0.963
player02130,1999,CHC,AL,158,175,141,195,23,72,20,122,1.114
player02131,2004,LAD,AL,123,111,97,113,53,17,42,46,1.018
player02132,1992,ATL,NL,20,354,22,88,6,61,38,93,0.249
player02133,2001,NYY,NL,56,190,9,38,35,77,53,69,0.2
player02134,2001,NYY,NL,24,570,3,172,0,18,72,41,0.302
player02135,1986,ATL,NL,108,261,38,47,29,40,69,53,0.18
player02136,1989,CHC,AL,140,338,112,62,47,74,93,197,0.183
player02137,1989,ATL,AL,91,419,87,22,33,13,45,193,0.053
player02138,1992,CHC,NL,15,47,33,109,57,52,45,34,2.319
player02139,1993,CHC,AL,73,119,119,44,5,58,87,140,0.37
player02140,2002,HOU,NL,61,383,24,129,0,10,9,97,0.337
player02141,1990,HOU,NL,28,328,14,2,25,34,53,46,0.006
player02142,1992,NYY,NL,110,543,11,20,38,36,33,181,0.037
player02143,2005,LAD,AL,3,84,128,7,30,74,31,193,0.083
player02144,2005,BOS,NL,16,16,105,3,39,76,89,169,0.188
player02145,1989,ATL,NL,132,535,119,35,39,55,56,166,0.065
player02146,1991,CHC,NL,9,383,136,55,1,8,27,157,0.144
player02147,1992,ATL,AL,110,81,58,111,10,6,4,138,1.37
player02148,2003,LAD,AL,12,517,141,72,44,69,66,91,0.139
player02149,1990,LAD,NL,74,105,104,71,51,6,70,99,0.676
player02150,2005,BOS,AL,44,146,30,77,40,10,85,85,0.527
player02151,1988,BOS,AL,108,7,52,52,37,76,93,58,7.429
player02152,1992,CHC,AL,147,273,137,112,29,64,27,33,0.41
player02153,1999,HOU,AL,13,510,105,194,22,67,87,103,0.38
player02154,1992,BOS,NL,65,37,145,179,52,68,24,182,4.838
player02155,1990,HOU,NL,92,513,66,137,15,20,33,159,0.267
player02156,1990,HOU,NL,104,223,58,180,26,36,26,19,0.807
player02157,1987,CHC,NL,116,570,75,119,56,61,60,53,0.209
player02158,1991,NYY,AL,131,586,98,145,35,31,56,2,0.247
player02159,2000,HOU,NL,109,132,107,165,22,39,7,10,1.25
player02160,1995,CHC,AL,153,361,22,26,55,6,42,86,0.072
player02161,1992,BOS,NL,121,220,85,157,53,72,95,72,0.714
player02162,1990,ATL,NL,108,81,45,73,32,76,13,193,0.901
player02163,1986,BOS,AL,16,395,139,39,21,61,1,178,0.099
player02164,1998,LAD,NL,43,184,28,103,38,48,39,181,0.56
player02165,2003,BOS,AL,56,579,87,141,15,66,23,160,0.244
player02166,1998,NYY,NL,136,248,58,174,3,4,66,81,0.702
player02167,2003,CHC,NL,103,598,52,190,45,72,0,160,0.318
player02168,1990,HOU,AL,151,282,67,134,45,74,27,15,0.475
player02169,1998,LAD,NL,6,436,100,138,58,11,25,171,0.317
player02170,1989,CHC,AL,43,251,28,158,14,60,88,146,0.629
player02171,2002,CHC,AL,44,371,2,184,16,75,26,199,0.496
player02172,1988,HOU,NL,118,300,94,127,30,75,9,147,0.423
player02173,2002,BOS,NL,80,333,88,153,38,15,58,42,0.459
player02174,1996,ATL,AL,23,323,110,59,30,22,58,107,0.183
player02175,2005,LAD,NL,144,35,62,149,34,47,39,150,4.257
